The outcome data of Burriana, ES: Lat & Lon --> 39.889,-0.085 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.57 & 15.84 & 12.47 Humidity: 78 Clouds: 100 Wind Speed: 2.26
The outcome data of Zyryanka, RU: Lat & Lon --> 65.75,150.85 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -16.2 & -16.2 & -16.2 Humidity: 96 Clouds: 100 Wind Speed: 4.55
The outcome data of Laas, IT: Lat & Lon --> 46.6166,10.7002 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 6.27 & 7.49 & 3.95 Humidity: 99 Clouds: 100 Wind Speed: 0.98
The outcome data of George, ZA: Lat & Lon --> -33.963,22.4617 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.85 & 15.85 & 15.85 Humidity: 85 Clouds: 34 Wind Speed: 2.52
The outcome data of Vostok, RU: Lat & Lon --> 46.4856,135.8833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -3.31 & -3.31 & -3.31 Humidity: 97 Clouds: 100 Wind Speed: 1.39
The outcome data of Cockburn Town, TC: Lat & Lon --> 21.4612,-71.1419 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.98 & 26.98 & 26.98 Humidity: 74 Clouds: 40 Wind Speed: 2.57
The outcome data of Ponta Delgada, PT: Lat & Lon --> 37.7333,-25.6667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 17.4 & 19.17 & 17.4 Humidity: 94 Clouds: 75 Wind Speed: 2.06
The outcome data of Hirara, JP: Lat & Lon --> 24.8,125.2833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.15 & 21.15 & 20.92 Humidity: 88 Clouds: 75 Wind Speed: 5.66
The outcome data of Padang, ID: Lat & Lon --> -0.9492,100.3543 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.03 & 24.03 & 24.03 Humidity: 82 Clouds: 100 Wind Speed: 1.53
The outcome data of Ayr, GB: Lat & Lon --> 55.4627,-4.6339 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 7.03 & 8.94 & 4 Humidity: 93 Clouds: 40 Wind Speed: 3.6
The outcome data of Skellefteå, SE: Lat & Lon --> 64.7507,20.9528 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -3.33 & -2.8 & -3.33 Humidity: 65 Clouds: 77 Wind Speed: 0.45
The outcome data of Shitanjing, CN: Lat & Lon --> 39.2342,106.3439 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.78 & 0.78 & 0.78 Humidity: 28 Clouds: 0 Wind Speed: 2.93
The outcome data of Olinda, BR: Lat & Lon --> -8.0089,-34.8553 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.85 & 27.85 & 27.85 Humidity: 69 Clouds: 40 Wind Speed: 4.63
The outcome data of Basti, IN: Lat & Lon --> 26.8,82.7167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.29 & 18.29 & 18.29 Humidity: 65 Clouds: 0 Wind Speed: 1.61
The outcome data of Rafai, CF: Lat & Lon --> 4.95,23.9167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.19 & 21.19 & 21.19 Humidity: 93 Clouds: 37 Wind Speed: 1.29
The outcome data of Shangrao, CN: Lat & Lon --> 28.4532,117.9686 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.14 & 9.14 & 9.14 Humidity: 77 Clouds: 25 Wind Speed: 0.59
The outcome data of Taksimo, RU: Lat & Lon --> 56.3444,114.8794 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -12.92 & -12.92 & -12.92 Humidity: 88 Clouds: 62 Wind Speed: 1.48
The outcome data of Okha, RU: Lat & Lon --> 53.5739,142.9478 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -2.69 & -2.69 & -2.69 Humidity: 77 Clouds: 72 Wind Speed: 6.43
The outcome data of Dubbo, AU: Lat & Lon --> -32.25,148.6167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.07 & 14.07 & 14.07 Humidity: 67 Clouds: 1 Wind Speed: 4.63
The outcome data of Alcañiz, ES: Lat & Lon --> 41.05,-0.1333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.66 & 14.68 & 12.27 Humidity: 69 Clouds: 98 Wind Speed: 6.17
The outcome data of Aquiraz, BR: Lat & Lon --> -3.9014,-38.3911 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 29.18 & 29.56 & 27.88 Humidity: 67 Clouds: 92 Wind Speed: 5.69
The outcome data of Pacifica, US: Lat & Lon --> 37.6138,-122.4869 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.14 & 25.37 & 17.54 Humidity: 74 Clouds: 1 Wind Speed: 2.06
The outcome data of Marzuq, YE: Lat & Lon --> 14.4,46.4667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 17.85 & 17.85 & 17.85 Humidity: 23 Clouds: 4 Wind Speed: 0.22
The outcome data of Abu Samrah, SY: Lat & Lon --> 35.3029,37.1841 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.56 & 14.56 & 14.56 Humidity: 32 Clouds: 100 Wind Speed: 3.05
The outcome data of Lukhovka, RU: Lat & Lon --> 54.1484,45.2573 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.7 & 0.7 & 0.7 Humidity: 94 Clouds: 100 Wind Speed: 4.98
The outcome data of Baykit, RU: Lat & Lon --> 61.67,96.37 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -16.03 & -16.03 & -16.03 Humidity: 100 Clouds: 99 Wind Speed: 0.54
The outcome data of Zharkent, KZ: Lat & Lon --> 44.1628,80 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 3.76 & 3.76 & 3.76 Humidity: 49 Clouds: 34 Wind Speed: 2.08
The outcome data of Micheweni, TZ: Lat & Lon --> -4.9667,39.8333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26 & 26 & 26 Humidity: 78 Clouds: 21 Wind Speed: 3.22
The outcome data of Meulaboh, ID: Lat & Lon --> 4.1363,96.1285 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.64 & 24.64 & 24.64 Humidity: 87 Clouds: 100 Wind Speed: 1.7
The outcome data of Itaueira, BR: Lat & Lon --> -7.6033,-43.0256 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.31 & 28.31 & 28.31 Humidity: 55 Clouds: 80 Wind Speed: 1.16
The outcome data of Saint-Joseph, RE: Lat & Lon --> -21.3667,55.6167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.19 & 24.2 & 21.37 Humidity: 81 Clouds: 95 Wind Speed: 2.85
The outcome data of Ginir, ET: Lat & Lon --> 7.1333,40.7 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.67 & 15.67 & 15.67 Humidity: 71 Clouds: 64 Wind Speed: 0.88
The outcome data of Quang Ngai, VN: Lat & Lon --> 15.1167,108.8 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.94 & 21.94 & 21.94 Humidity: 97 Clouds: 100 Wind Speed: 3.5
The outcome data of Morant Bay, JM: Lat & Lon --> 17.8815,-76.4093 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 29.13 & 30.79 & 27.01 Humidity: 77 Clouds: 95 Wind Speed: 4.03
The outcome data of Ostrovnoy, RU: Lat & Lon --> 68.0531,39.5131 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -5.67 & -5.67 & -5.67 Humidity: 89 Clouds: 94 Wind Speed: 10.72
The outcome data of Santa Maria, BR: Lat & Lon --> -29.6842,-53.8069 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.61 & 26.61 & 26.61 Humidity: 50 Clouds: 20 Wind Speed: 6.17
The outcome data of Namatanai, PG: Lat & Lon --> -3.6667,152.4333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.55 & 27.55 & 27.55 Humidity: 80 Clouds: 90 Wind Speed: 2.44
The outcome data of Abalak, RU: Lat & Lon --> 58.1286,68.5944 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -4.75 & -4.75 & -4.75 Humidity: 97 Clouds: 100 Wind Speed: 0.23
The outcome data of Øksfjord, NO: Lat & Lon --> 70.2396,22.3479 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.05 & 0.51 & -1.11 Humidity: 93 Clouds: 89 Wind Speed: 3.41
The outcome data of Monrovia, LR: Lat & Lon --> 6.3005,-10.7969 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.87 & 22.87 & 22.87 Humidity: 82 Clouds: 83 Wind Speed: 1.8
The outcome data of Puerto del Rosario, ES: Lat & Lon --> 28.5004,-13.8627 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.86 & 18.86 & 18.82 Humidity: 68 Clouds: 20 Wind Speed: 2.06
The outcome data of Zaragoza, ES: Lat & Lon --> 41.6561,-0.8773 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 13.46 & 14.25 & 10.06 Humidity: 70 Clouds: 0 Wind Speed: 4.92
The outcome data of Houma, US: Lat & Lon --> 29.5958,-90.7195 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.16 & 16 & 14 Humidity: 43 Clouds: 1 Wind Speed: 5.14
The outcome data of Tessalit, ML: Lat & Lon --> 20.1986,1.0114 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 23.51 & 23.51 & 23.51 Humidity: 12 Clouds: 99 Wind Speed: 3.61
The outcome data of Bobo-Dioulasso, BF: Lat & Lon --> 11.1771,-4.2979 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.25 & 25.25 & 25.25 Humidity: 53 Clouds: 0 Wind Speed: 2.06
The outcome data of Miami, US: Lat & Lon --> 25.7743,-80.1937 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.51 & 28.9 & 26.66 Humidity: 68 Clouds: 40 Wind Speed: 0.45
The outcome data of Shubarkuduk, KZ: Lat & Lon --> 49.1447,56.4872 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.8 & -1.8 & -1.8 Humidity: 88 Clouds: 95 Wind Speed: 7.92
The outcome data of Itatuba, BR: Lat & Lon --> -7.375,-35.6283 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.49 & 25.49 & 25.49 Humidity: 73 Clouds: 6 Wind Speed: 5.29
The outcome data of Zhitnevo, RU: Lat & Lon --> 55.3423,37.9146 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 1.84 & 2.97 & 1.24 Humidity: 80 Clouds: 75 Wind Speed: 4
The outcome data of Harper, LR: Lat & Lon --> 4.375,-7.7169 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.65 & 25.65 & 25.65 Humidity: 83 Clouds: 59 Wind Speed: 1.22
The outcome data of Halifax, CA: Lat & Lon --> 44.6453,-63.5724 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.03 & 13 & 9.49 Humidity: 95 Clouds: 100 Wind Speed: 0.45
The outcome data of Esperance, AU: Lat & Lon --> -33.8667,121.9 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.91 & 10.91 & 10.91 Humidity: 70 Clouds: 49 Wind Speed: 3.58
The outcome data of Broken Hill, AU: Lat & Lon --> -31.95,141.4333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 11.84 & 11.84 & 11.84 Humidity: 71 Clouds: 90 Wind Speed: 8.75
The outcome data of Tapejara, BR: Lat & Lon --> -28.0681,-52.0139 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 19.77 & 19.77 & 19.77 Humidity: 62 Clouds: 1 Wind Speed: 2.36
The outcome data of Corbélia, BR: Lat & Lon --> -24.7989,-53.3067 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.48 & 20.48 & 20.48 Humidity: 66 Clouds: 25 Wind Speed: 1.49
The outcome data of Belyy Yar, RU: Lat & Lon --> 53.6039,91.3903 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.19 & -0.06 & -1.19 Humidity: 81 Clouds: 0 Wind Speed: 4
The outcome data of Bangui, CF: Lat & Lon --> 4.3612,18.555 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.61 & 22.61 & 22.61 Humidity: 94 Clouds: 89 Wind Speed: 1.13
The outcome data of Danielskuil, ZA: Lat & Lon --> -28.1887,23.5395 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 19.96 & 19.96 & 19.96 Humidity: 16 Clouds: 31 Wind Speed: 3.21
The outcome data of Saint Anthony, US: Lat & Lon --> 45.0205,-93.218 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.01 & -0.03 & -2.4 Humidity: 90 Clouds: 90 Wind Speed: 0.89
The outcome data of Pontes e Lacerda, BR: Lat & Lon --> -15.2261,-59.3353 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.44 & 25.44 & 25.44 Humidity: 85 Clouds: 95 Wind Speed: 1.22
The outcome data of Hofn, IS: Lat & Lon --> 64.2539,-15.2082 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8.85 & 8.85 & 8.85 Humidity: 97 Clouds: 100 Wind Speed: 13.19
The outcome data of Samut Sakhon, TH: Lat & Lon --> 13.5833,100.3 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.77 & 26.12 & 23.99 Humidity: 91 Clouds: 98 Wind Speed: 2.21
The outcome data of Alugan, PH: Lat & Lon --> 12.2188,125.4808 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.2 & 27.2 & 27.2 Humidity: 85 Clouds: 82 Wind Speed: 3.7
The outcome data of Gaogou, CN: Lat & Lon --> 34.0175,119.1886 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 7.38 & 7.38 & 7.38 Humidity: 61 Clouds: 0 Wind Speed: 1.95
The outcome data of Ulladulla, AU: Lat & Lon --> -35.35,150.4667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.35 & 18.26 & 14.87 Humidity: 49 Clouds: 38 Wind Speed: 5.98
The outcome data of Talcahuano, CL: Lat & Lon --> -36.7167,-73.1167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.82 & 14.82 & 14.82 Humidity: 58 Clouds: 0 Wind Speed: 7.2
The outcome data of Marfino, RU: Lat & Lon --> 55.7028,37.3822 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 2.13 & 2.83 & 1.08 Humidity: 84 Clouds: 75 Wind Speed: 3
The outcome data of Krasnosel'kup, RU: Lat & Lon --> 65.7,82.4667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -15.01 & -15.01 & -15.01 Humidity: 97 Clouds: 94 Wind Speed: 3.76
The outcome data of Port Hedland, AU: Lat & Lon --> -20.3167,118.5667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.03 & 20.03 & 20.03 Humidity: 60 Clouds: 6 Wind Speed: 3.6
The outcome data of College, US: Lat & Lon --> 64.8569,-147.8028 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -18.19 & -16.51 & -20.01 Humidity: 78 Clouds: 20 Wind Speed: 0
The outcome data of Bariloche, AR: Lat & Lon --> -41.1456,-71.3082 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8.86 & 8.86 & 8.86 Humidity: 61 Clouds: 75 Wind Speed: 12.35
The outcome data of Ust'-Ilimsk, RU: Lat & Lon --> 58.0006,102.6619 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -4.01 & -4.01 & -4.01 Humidity: 96 Clouds: 100 Wind Speed: 2.55
The outcome data of Grand-Lahou, CI: Lat & Lon --> 5.1367,-5.0242 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.9 & 25.9 & 25.9 Humidity: 84 Clouds: 95 Wind Speed: 2.37
The outcome data of Denpasar, ID: Lat & Lon --> -8.65,115.2167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.4 & 25.81 & 25.4 Humidity: 83 Clouds: 40 Wind Speed: 1.54
The outcome data of Yining, CN: Lat & Lon --> 29.0361,114.5636 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 7.54 & 7.54 & 7.54 Humidity: 69 Clouds: 3 Wind Speed: 0.47
The outcome data of Iroquois Falls, CA: Lat & Lon --> 48.7669,-80.6831 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -0.92 & -0.92 & -0.92 Humidity: 83 Clouds: 100 Wind Speed: 3.99
The outcome data of Sherpur, BD: Lat & Lon --> 25.0188,90.0175 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 17.05 & 17.05 & 17.05 Humidity: 92 Clouds: 27 Wind Speed: 1.21
The outcome data of Castrillón, ES: Lat & Lon --> 43.3979,-6.7922 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.3 & 10.3 & 10.3 Humidity: 94 Clouds: 64 Wind Speed: 1.05
The outcome data of Lashio, MM: Lat & Lon --> 22.9333,97.75 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.05 & 18.05 & 18.05 Humidity: 100 Clouds: 100 Wind Speed: 0.55
The outcome data of Priargunsk, RU: Lat & Lon --> 50.3691,119.1012 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -5.4 & -5.4 & -5.4 Humidity: 77 Clouds: 4 Wind Speed: 2.04
The outcome data of Petropavlovsk-Kamchatskiy, RU: Lat & Lon --> 53.0452,158.6483 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.33 & 0.33 & 0.33 Humidity: 100 Clouds: 75 Wind Speed: 2
The outcome data of Ségou, ML: Lat & Lon --> 13.4317,-6.2157 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.55 & 27.55 & 27.55 Humidity: 23 Clouds: 63 Wind Speed: 4.07
The outcome data of Kentau, KZ: Lat & Lon --> 43.5206,68.5094 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 1.44 & 1.44 & 1.44 Humidity: 59 Clouds: 83 Wind Speed: 1.01
The outcome data of Winchester, GB: Lat & Lon --> 51.0651,-1.3187 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.72 & 11.47 & 9.83 Humidity: 75 Clouds: 90 Wind Speed: 2.06
The outcome data of Roswell, US: Lat & Lon --> 34.0232,-84.3616 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.15 & 11.03 & 7.18 Humidity: 55 Clouds: 1 Wind Speed: 0.45
The outcome data of Makungu, TZ: Lat & Lon --> -8.7333,35.2833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 16.93 & 16.93 & 16.93 Humidity: 80 Clouds: 90 Wind Speed: 1.26
The outcome data of Willowmore, ZA: Lat & Lon --> -33.2926,23.4895 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.36 & 14.36 & 14.36 Humidity: 66 Clouds: 18 Wind Speed: 3.31
The outcome data of Junnar, IN: Lat & Lon --> 19.2,73.8833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.64 & 20.64 & 20.64 Humidity: 74 Clouds: 35 Wind Speed: 2.22
The outcome data of Riviere-au-Renard, CA: Lat & Lon --> 48.9957,-64.3971 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 4.16 & 7 & 4.16 Humidity: 89 Clouds: 100 Wind Speed: 4.73
The outcome data of Den Helder, NL: Lat & Lon --> 52.9599,4.7593 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.41 & 11.99 & 8.87 Humidity: 98 Clouds: 90 Wind Speed: 0.89
The outcome data of Paphos, CY: Lat & Lon --> 34.7667,32.4167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.88 & 17.95 & 15.88 Humidity: 44 Clouds: 0 Wind Speed: 1.54
The outcome data of Manakara, MG: Lat & Lon --> -22.1333,48.0167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.43 & 24.43 & 24.43 Humidity: 80 Clouds: 99 Wind Speed: 5.28
The outcome data of Tibati, CM: Lat & Lon --> 6.4667,12.6333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.78 & 21.78 & 21.78 Humidity: 57 Clouds: 45 Wind Speed: 0.97
The outcome data of Caravelas, BR: Lat & Lon --> -17.7125,-39.2481 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.31 & 20.31 & 20.31 Humidity: 87 Clouds: 100 Wind Speed: 5.24
The outcome data of Rypefjord, NO: Lat & Lon --> 70.6333,23.6667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.26 & 0.26 & 0.26 Humidity: 93 Clouds: 40 Wind Speed: 2.06
The outcome data of Baghdad, IQ: Lat & Lon --> 33.3406,44.4009 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.95 & 10.95 & 10.95 Humidity: 66 Clouds: 0 Wind Speed: 2.06
The outcome data of Banda Aceh, ID: Lat & Lon --> 5.5577,95.3222 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.15 & 26.15 & 26.15 Humidity: 80 Clouds: 100 Wind Speed: 5.5
The outcome data of Llanes, ES: Lat & Lon --> 43.4198,-4.7549 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.93 & 12.93 & 12.93 Humidity: 75 Clouds: 69 Wind Speed: 0.87
The outcome data of Petites Anses, GP: Lat & Lon --> 15.8501,-61.6442 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.55 & 26.88 & 24.73 Humidity: 75 Clouds: 99 Wind Speed: 7.3
The outcome data of Sertânia, BR: Lat & Lon --> -8.0736,-37.2644 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 30.2 & 30.2 & 30.2 Humidity: 36 Clouds: 100 Wind Speed: 5.8
The outcome data of Xichang, CN: Lat & Lon --> 27.8964,102.2634 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.68 & 9.68 & 9.68 Humidity: 90 Clouds: 100 Wind Speed: 0.14
The outcome data of Ciudad Sabinas Hidalgo, MX: Lat & Lon --> 26.5,-100.1667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.61 & 22.61 & 22.61 Humidity: 51 Clouds: 27 Wind Speed: 3.71
The outcome data of Guerrero Negro, MX: Lat & Lon --> 27.9769,-114.0611 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.42 & 28.42 & 28.42 Humidity: 24 Clouds: 52 Wind Speed: 4.46
The outcome data of Broome, US: Lat & Lon --> 42.2506,-75.833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 3.41 & 5.35 & 1.66 Humidity: 76 Clouds: 90 Wind Speed: 3.13
The outcome data of Miyako, JP: Lat & Lon --> 39.6367,141.9525 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.19 & 9.19 & 9.19 Humidity: 79 Clouds: 29 Wind Speed: 3.27
The outcome data of West Bay, KY: Lat & Lon --> 19.3667,-81.4167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.48 & 29.04 & 27.81 Humidity: 80 Clouds: 40 Wind Speed: 0.89
The outcome data of Biltine, TD: Lat & Lon --> 14.5333,20.9167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.81 & 26.81 & 26.81 Humidity: 17 Clouds: 0 Wind Speed: 4.53
The outcome data of Ahipara, NZ: Lat & Lon --> -35.1667,173.1667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 19.13 & 19.13 & 19.13 Humidity: 98 Clouds: 100 Wind Speed: 7.02
The outcome data of Port Hawkesbury, CA: Lat & Lon --> 45.6169,-61.3485 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.68 & 13.99 & 11.44 Humidity: 96 Clouds: 90 Wind Speed: 2.68
The outcome data of Pecos, US: Lat & Lon --> 31.4229,-103.4932 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.77 & 27.12 & 24.46 Humidity: 14 Clouds: 1 Wind Speed: 2.06
The outcome data of Tagusao, PH: Lat & Lon --> 9.1924,117.8141 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.13 & 26.13 & 26.13 Humidity: 82 Clouds: 99 Wind Speed: 1.11
The outcome data of Laguna, US: Lat & Lon --> 38.421,-121.4238 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 17.07 & 27.34 & 13.08 Humidity: 94 Clouds: 90 Wind Speed: 0
The outcome data of Peniche, PT: Lat & Lon --> 39.3558,-9.3811 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 11.87 & 16.71 & 9.49 Humidity: 89 Clouds: 81 Wind Speed: 3.2
The outcome data of El Salvador, SV: Lat & Lon --> 13.8333,-88.9167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 29.02 & 29.02 & 25.22 Humidity: 70 Clouds: 92 Wind Speed: 0.49
The outcome data of Tapalpa, MX: Lat & Lon --> 19.95,-103.7667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.86 & 18.86 & 18.86 Humidity: 33 Clouds: 0 Wind Speed: 2.98
The outcome data of Pangnirtung, CA: Lat & Lon --> 66.1451,-65.7125 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -13 & -13 & -13 Humidity: 85 Clouds: 90 Wind Speed: 3.09
The outcome data of Río Gallegos, AR: Lat & Lon --> -51.6226,-69.2181 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 13.03 & 13.03 & 13.03 Humidity: 54 Clouds: 75 Wind Speed: 3.09
The outcome data of Linxi, CN: Lat & Lon --> 39.7,118.4333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 4.63 & 4.63 & 4.63 Humidity: 52 Clouds: 1 Wind Speed: 0.43
The outcome data of Saint-Augustin, CA: Lat & Lon --> 51.226,-58.6502 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 1.15 & 1.15 & 1.15 Humidity: 98 Clouds: 100 Wind Speed: 5.54
The outcome data of Elk City, US: Lat & Lon --> 35.412,-99.4043 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.54 & 19.12 & 16.38 Humidity: 22 Clouds: 1 Wind Speed: 4.12
